URUT,R101,R102,R105,R108,R301,R302,R303,R304,R305,JAMMULAI,MENITMULAI,JAMAKHIR,MENITAKHIR,R1501,R1502,R1503,R1504,R1505,R1506,R1507A,R1507B,R1507C,R1508A,R1508B,R1509,R1510,R1511A,R1511B,R1512A,R1512B,R1513,R1514,R1515,R1601,R1602IA,R1602IB,R1602IC,R1602ID,R1602IE,R1602IF,R1602II,R1603,R1604IK2,R1604IIK2,R1604IIIK2,R1604IK3,R1604IIK3,R1604IIIK3,R1604IK4,R1604IIK4,R1604IIIK4,R1605A,R1605B,R1605C,R1605D,R1605E,R1605F,R1605G,R1606,R1607IK2,R1607IK3,R1607iiK2,R1607iiK3,R1607iiiK2,R1607iiiK3,R1608A,R1608B,R1608C,R1608D,R1608E,R1609,R1610A,R1610B,R1610C,R1610D,R1610E,R1701A,R1701B,R1701C,R1701D,R1701E,R1701F,R1701G,R1701H,R1701I,R1701J,R1701K,R1801A,R1801B,R1801C,KABU,FWT_TAHUN,Sanitasi,Air,Lima.satu,Lima.dua,Lima.tiga,Enam.satu,Enam.dua,Enam.tiga,Tujuh.satu,Tujuh.dua,Tujuh.tiga,Delapan.satu,Delapan.dua,Delapan.tiga,Sembilan.satu,Sembilan.dua,Sembilan.tiga,Airlayak,R401,R403,R404,R405,R406A,R406B,R407,R408,R409,R410,R411,R412,R413,R504,R505,R506,R507,R508,R509,R510,R511A,R511B,R511C,R512,R513,R514,R515,R603,R604,R605,R606,R607,R608,R609,R610,R611,R612,R613,R614,R615,R616,R617,R618,R619,R620,R703,R704,R705,R706,R707,R708,R709A,R709B,R709C,R709D,R709E,R709F,R709G,R709H,R710,R711A,R711B,R711C,R711D,R711E,R711F,R711G,R711X,R803,R804A,R804B,R804C,R804D,R804E,R804F,R804G,R805,R806,R807,R808,R809,R810,R901,R902,R903A,R903B,R904A,R904B,R905,R906,R907A,R907B,R907C,R907D,R907E,R907F,R907G,R907H,R907I,R907J,R907K,R907L,R907M,R908,R909,R910,R911,R912,R913,R914,R915,R916,R917,R918,R919,R920,R921A,R921B,R921Bi,R921Bii,R922A,R922B,R922C,R922D,R922E,R922F,R922G,R922H,R922I,R922J,R1001A,R1001B,R1002A,R1002B,R1003A,R1003B,R1004A,R1004B,R1005,R1006,R1007A,R1007B,R1007C,R1007D,R1008A,R1008B,R1008C,R1008D,R1008E,R1008F,R1009A,R1009B,R1009C,R1009D,R1009E,R1009F,R1009G,R1009H,R1101A,R1101B,R1101C,R1101D,R1102,R1103,R1104,R1105A,R1105B,R1201A,R1201B,R1202A,R1202B,R1203,R1204A,R1204B,R1205,R1206A,R1206B,R1207,R1208A,R1208B,R1209A,R1209B,R1301,R1302A,R1302B,R1302C,R1303A,R1303B,R1303C,R1401,R1402,R1403,R1404,R1405,R1406,R1407,R1408,R1409
3.51520029612603E+017,35,15,1,3,9,2,7,7,1,12,38,14,15,2,1,160,4,1,2,1,1,2,1, , ,1,4, ,5,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,1,5,1,1,1,1,5,5,1,1,2,9,3515,666.173400878906,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,6,1,1,2,14,1, , ,5,8,4, , , , , , , , , , , , , , , ,1,0,1,1,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,7,13,35,15,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,3,1,2,1,3,2,1,1,1,13,6,7,1,5,1,5,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51520029621607E+017,35,15,1,7,7,1,6,6,1,12,10,14,0,2,1,210,4,1,2,1,1,1,1, , ,1,3, ,3, ,1,1,3,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,1,5,5,5,5,5, , , , , ,1,1,1,1,1,1,1,1,5,5,1,3,1,3,3515,725.523986816406,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,6,1,2,7,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,1,0,1,7,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,5, , , , , , , , , , , , , ,4,32,35,15,1,2,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51520029681603E+017,35,15,1,3,4,1,3,3,1,8,30,9,0,2,1,90,4,1,2,1,1,1,1, , ,1,1, ,5,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,1,5,1,1,1,1,5,5,5,1,1,3,3515,499.237945556641,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,6,1,1,4,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,6,34,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,47,35,15,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51520029681605E+017,35,15,1,5,8,2,6,6,2,9,10,9,40,2,1,180,4,1,2,1,1,2,1, , ,1,5,2,5,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,1,2,2,9,3515,464.102600097656,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,6,1,2,9,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,5,42,35,15,1,1,1, ,1,1,1,1,1,1,1,0,1,1,0,0,0,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51520029681605E+017,35,15,1,5,8,2,6,6,2,9,10,9,40,2,1,180,4,1,2,1,1,2,1, , ,1,5,2,5,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,1,1,5,5,1,2,2,9,3515,464.102600097656,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,6,1,1,1,15,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,5,1,35,15,1,2,1, ,1,1,0,0,0,0,0,0,1,0,0,0,0,5, , , , , , , , , , , ,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5152002968161E+017,35,15,1,10,4,1,3,3,1,10,30,11,0,1,1,60,4,1,2,1,1,2,2, , ,1,6,1,6,1,1,1,4,1,0,0,0,1,0,0,400000,1,15,24000,1,15,24000,1,15,24000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,1,2,6,3515,540.486083984375,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,6,12,2, , ,5,8,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,4, , , , ,2,33,35,15,1,1,1, ,1,1,1,1,0,1,1,0,1,1,0,0,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51520029767606E+017,35,15,1,6,3,1,2,2,1,14,15,15,7,1,1,72,4,1,2,1,1,3,5,2,1,3,5,2,5,2,1,1,4,1,0,0,0,0,1,0,400000,1,7.5,12500,1,7.5,12500,1,7.5,12500,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,1,2,3,3515,998.105102539063,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,7,14,0, , ,5,1,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,7,35,15,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,7,6,1,1,5,5,1,5,1,1,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51520029767609E+017,35,15,1,9,5,1,4,4,1,11,52,13,4,2,1,90,4,1,2,1,1,1,5,1,1,1,5,1,5,1,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,1,6,3515,663.796203613281,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,1,2,10,14,0, , ,5,1,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,5, , , , , , , , , , , , , ,4,5,35,15,1,1,1, ,1,1,1,1,0,1,1,1,1,1,0,0,0,5, , , , , , , , , , , ,1,5,5,1,4,1,5,1,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5159001007561E+017,35,15,2,10,4,1,3,2,1,8,30,10,15,1,1,60,4,1,2,1,1,1,2, , ,1,5,2,5,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,1,1,2,3,3515,1804.37036132813,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,12,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,15,35,15,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,5,7,0,7,1,5,1,5,1,5,5,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51590020204602E+017,35,15,2,2,7,1,6,4,2,8,45,10,0,2,1,126,4,1,2,1,1,2,1, , ,2,5,2,5,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,1,1,5,5,5,5,5,1,5,5,5,1,1,1,3515,139.995391845703,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,6,1,1,12,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,1,0,6,6,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,5,27,35,15,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51590020265601E+017,35,15,2,1,3,1,2,2,1,10,10,10,30,1,3,60,4,1,2,1,1,1,8,8,1,1,8,8,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,2,5,3515,1483.44445800781,1, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,1,5,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,0,58,35,15,1,2,5,1, , , , , , , , , , , , , , ,1,1,1,2,4,1,3,1,4,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51590020265603E+017,35,15,2,3,6,1,5,5,2,2,10,3,45,2,1,54,4,1,2,1,1,1,8,1,1,1,8,1,6,1,5,1,4,5, , , , , , , ,1,5,10000,1,0,0,0,0,0,0,5,5,5,5,1,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,4,2,3,3515,1102.76867675781,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,6,6,1,2,6,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,5,8,35,15,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,1,8,1,5,1,0,0,1,5,1,5,1,1,5,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51590020265604E+017,35,15,2,4,4,1,3,2,1,9,50,10,0,1,1,90,4,1,2,1,1,1,2, , ,1,6,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,1,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,2,0,3515,1225.20300292969,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,2,6,11,3, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,6,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,40,35,15,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51590020265605E+017,35,15,2,5,8,1,7,7,1,17,30,18,15,2,1,60,4,1,2,1,1,1,2, , ,1,8,8,6,2,5,1,4,1,0,0,1,0,0,0,400000,1,5,9000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,1,0,0,0,0,1,600000,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,6,2,3,3515,354.014068603516,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,6,1,1,4,10,4, , ,1, ,1,1, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,1,0,0,0,0,0,0,5, , , , , , , , , , , , , ,6,59,35,15,1,1,5,1, , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5159002026561E+017,35,15,2,10,6,1,5,5,2,8,0,9,30,2,1,100,4,1,2,1,1,1,2, , ,1,8,8,6,2,5,1,4,1,0,0,1,0,0,0,100000,5, , , , , , , , , ,5,5,5,5,1,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,5,4,2,3,3515,139.995391845703,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,1,1,2,14,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,5,5,1, ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8, , , , ,4,12,35,15,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,1,1,1,5,6,6,0,1,5,1,5,1,1,5,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5159002036561E+017,35,15,2,10,5,1,4,4,1,16,2,16,30,1,1,76,4,1,2,1,1,1,8,2,1,1,8,2,6,2,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,2,3,3515,938.8486328125,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,3,1,1,7,11,3, , ,2, ,4, , , , , , , , , , , , , , , ,1,0,1,1,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,5, , , , ,2,36,35,15,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,3,1,2,1,3,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51620015182603E+017,35,16,1,3,5,1,4,4,1,8,15,9,59,2,1,72,4,1,2,1,1,1,8,2,1,3,8,2,8,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,1,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,1,5,1,5,5,5,1,3,5,3516,255.548263549805,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,1,1,10,10,4, , ,1, ,1,1, , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,1,1,5,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,52,35,16,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,4,1,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5162001518261E+017,35,16,1,10,4,1,3,2,1,8,20,9,56,1,2,64,4,1,2,1,1,1,8,2,1,3,8,2,8,2,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,2,5,3516,517.291015625,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,1,2,2,11,4, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,5, , , , , , , , , , , , , ,2,48,35,16,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51620015239603E+017,35,16,1,3,9,3,6,6,3,10,40,11,30,3,1,90,4,1,2,1,1,1,6,1,1,3,6,1,6,1,1,1,4,5, , , , , , , ,1,10,23000,1,0,0,0,10,23000,1,5,5,5,5,5,5,5,5, , , , , , ,5,1,1,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,1,5,1,2,3,3516,490.977874755859,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,7,6,1,2,8,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,53,35,16,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51620015239603E+017,35,16,1,3,9,3,6,6,3,10,40,11,30,3,1,90,4,1,2,1,1,1,6,1,1,3,6,1,6,1,1,1,4,5, , , , , , , ,1,10,23000,1,0,0,0,10,23000,1,5,5,5,5,5,5,5,5, , , , , , ,5,1,1,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,1,5,1,2,3,3516,490.977874755859,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,8,6,1,1,10,12,2, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,28,35,16,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51620015239603E+017,35,16,1,3,9,3,6,6,3,10,40,11,30,3,1,90,4,1,2,1,1,1,6,1,1,3,6,1,6,1,1,1,4,5, , , , , , , ,1,10,23000,1,0,0,0,10,23000,1,5,5,5,5,5,5,5,5, , , , , , ,5,1,1,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,1,5,1,2,3,3516,490.977874755859,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,9,6,1,2,1,14,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,13,35,16,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,1,13,6,7,1,5,1,5,1,5,5,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51620015239606E+017,35,16,1,6,8,1,7,7,2,8,0,9,5,3,1,75,4,1,2,1,1,1,5,1,1,3,5,1,5,1,1,1,8,5, , , , , , , ,1,15,23000,1,0,0,0,15,23000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,1,3,3516,325.314117431641,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,1,1,9,10,4, , ,2, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,53,35,16,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,3,1,3,1,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51620015239609E+017,35,16,1,9,3,1,2,2,1,8,15,8,50,1,1,75,4,1,2,1,1,1,5,1,1,3,5,1,5,1,1,1,4,5, , , , , , , ,1,15,23000,1,0,0,0,15,23000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,1,5,2,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,1,2,3,3516,323.200500488281,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,4,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4, , , , ,2,13,35,16,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,3,1,3,1,1,2,1,1,1,13,1,12,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5162001535461E+017,35,16,1,10,8,2,6,5,2,16,25,17,10,2,1,56,4,1,2,1,1,1,6,1,1,3,6,1,8,1,5,1,4,5, , , , , , , ,1,5,9000,1,0,0,0,5,9000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,1,3,6,3516,267.874359130859,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,8,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,34,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,6,35,16,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,6,3,3,1,5,1,5,1,5,1,5,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5162001535461E+017,35,16,1,10,8,2,6,5,2,16,25,17,10,2,1,56,4,1,2,1,1,1,6,1,1,3,6,1,8,1,5,1,4,5, , , , , , , ,1,5,9000,1,0,0,0,5,9000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,1,3,6,3516,267.874359130859,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,8,9,1,1,3,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,34,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,7,23,35,16,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,1,23,6,17,1,1,1,1,1,5,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.51620015510602E+017,35,16,1,2,3,1,2,2,1,16,0,18,0,3,1,120,4,1,4,1,1,1,5,1,1,3,5,1,5,1,5,1,4,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,1,2,7,3516,331.509948730469,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,12,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,36,35,16,1,1,1, ,1,1,1,1,1,1,0,1,1,1,0,1,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
